,fgsm_diff,opt_diff,optu_diff,advGAN_diff,advGANU_diff
3787,0.64642155,0.42551646,1.7565644,0.25008574,0.31891283
3788,0.13433556,0.36238855,1.9189714,0.33067614,0.29061216
3789,0.07762171,0.3113621,1.9838543,0.35379466,0.28457385
3790,0.20461895,0.3448342,1.9429116,0.29775888,0.23103614
3791,0.23716444,0.30521083,1.8051332,0.2963044,0.28714305
3792,0.4159335,0.36270064,1.3568096,0.3036906,0.1904273
3793,0.22295234,0.35930473,1.9505653,0.3144317,0.31759223
3794,0.15945558,0.32225913,1.956004,0.31526816,0.30786097
3795,0.36988252,0.34716794,1.5560744,0.29376176,0.2957091
3796,0.06768748,0.35254276,1.9873154,0.31193566,0.3096555
3797,0.14091542,0.3101318,2.1714895,0.39177072,0.3863805
3798,1.1144964,0.44761777,1.6210736,0.41072083,0.2998122
3799,0.2950592,0.35202813,1.6004646,0.33404243,0.2615465
3800,2.325622,0.5363338,1.6053599,0.2146031,0.114833236
3801,0.19477883,0.34506232,1.9724281,0.31309885,0.32461813
3802,0.2150546,0.30387908,1.9654319,0.2974668,0.23341973
3803,0.52392817,0.37110075,1.525437,0.39874968,0.290005
3804,0.044231065,0.32094628,2.0078285,0.28595218,0.30007526
3805,0.30691767,0.33622447,1.8569161,0.2842553,0.24025443
3806,0.21804956,0.32488945,1.7447029,0.31612763,0.31755337
3807,0.06522642,0.3279907,2.0271325,0.29620355,0.28591418
3808,0.17584376,0.53687334,1.9834402,0.098488584,0.30806494
3809,0.29464537,0.33451378,1.9897416,0.3124779,0.29469138
3810,0.3698525,0.3290119,1.0023526,0.22402176,0.23440823
3811,0.80854636,0.48843664,1.9245213,0.3090188,0.33455718
3812,0.50818574,0.33872622,1.8401306,0.36567456,0.35518867
3813,0.27415162,0.39815325,2.005925,0.303958,0.32901365
3814,0.4969827,0.3125897,2.0828323,0.32168472,0.26680958
3815,0.04011131,0.32740334,1.9895332,0.2902539,0.31496957
3816,0.058617383,0.31380734,1.9413719,0.32075915,0.3180336
3817,0.35110202,0.38952008,1.2625523,0.35445204,0.24648443
3818,0.5722874,0.41637814,1.954569,0.3075351,0.2827866
3819,0.24311152,0.33672068,1.8806394,0.2943797,0.29378358
3820,0.23249684,0.32939208,1.958619,0.26895487,0.27299613
3821,0.467255,0.3995819,1.7465466,0.3060884,0.28060037
3822,0.030993894,0.31431693,1.8084426,0.28918764,0.29771638
3823,0.50608104,0.32641736,1.9592396,0.30151644,0.2669289
3824,0.18806772,0.33909124,1.8659745,0.30676752,0.28744614
3825,0.16514061,0.3060016,1.8906928,0.28321743,0.30422485
3826,0.17330752,0.31715998,1.6126539,0.18902749,0.3970683
3827,0.11396223,0.34299383,1.8518721,0.28343782,0.32067597
3828,0.1611661,0.33945653,1.9981254,0.27880335,0.32143593
3829,1.2945894,0.36287054,1.3591605,0.2797943,0.17419812
3830,0.26599303,0.35784653,2.0049725,0.26508188,0.29591858
3831,0.11333232,0.33902422,2.056908,0.2899323,0.23449771
3832,0.6165031,0.4537209,1.918997,0.28769523,0.3483784
3833,0.3372314,0.33105636,1.9026493,0.35389847,0.30918896
3834,0.1093666,0.31776688,2.0092633,0.28061384,0.2804039
3835,0.4832088,0.34456778,1.4104112,0.2532599,0.27331185
3836,0.063892715,0.41792616,1.9142911,0.28303754,0.27628705
3837,0.10683938,0.33029056,2.0555325,0.2537514,0.28856325
3838,0.05374609,0.33660227,1.9992248,0.23407517,0.28183937
3839,0.15621157,0.31278425,1.9138658,0.27563137,0.28227556
3840,0.2773003,0.3727459,1.6780457,0.24712354,0.2586729
3841,0.14030176,0.30371076,1.9179788,0.29470283,0.24260223
3842,0.75546575,0.45446065,1.8777213,0.28095713,0.31701365
3843,1.023977,0.4815755,2.2713056,0.25410885,0.34193876
3844,0.12708619,0.3079061,1.8691891,0.28939286,0.2869533
3845,0.2131567,0.33953646,1.9001032,0.3244791,0.27987427
3846,0.024690196,0.30901122,1.9900593,0.30107573,0.28274968
3847,0.34770155,0.3193468,1.7360941,0.28405163,0.32211542
3848,0.35076267,0.35610312,1.5249343,0.31281883,0.27678794
3849,0.122038916,0.3123741,1.8927875,0.24470755,0.19347818
3850,0.19974582,0.30828923,1.7051694,0.25269413,0.25135028
3851,0.1763322,0.3024893,2.1740136,0.34302157,0.18578953
3852,0.39885423,0.30044514,1.122896,0.19112778,0.09926945
3853,0.43469682,0.32596663,1.7965204,0.2967988,0.32827005
3854,0.41118246,0.41914308,1.8785572,0.27234495,0.3301854
3855,0.27723956,0.30161196,1.8775088,0.27182192,0.2826822
3856,0.09216864,0.38207668,2.0190394,0.28064668,0.27066267
3857,0.14061601,0.34606022,1.9684008,0.29741955,0.23195015
3858,0.7056687,0.6442809,1.9523416,0.29730982,0.466074
3859,0.026608452,0.30262688,1.1432136,0.17623954,0.074533805
3860,0.37004203,0.35210174,1.4257153,0.37431103,0.19999307
3861,2.3310375,0.48544857,0.53005743,0.19564638,0.11528346
3862,0.48436245,0.39018548,1.5381004,0.2789427,0.3230386
3863,0.116715446,0.3369953,1.8824502,0.31289643,0.30811954
3864,0.10351414,0.30372098,1.8927997,0.263014,0.32230037
3865,0.34838003,0.34892827,1.8232045,0.2844336,0.24021973
3866,0.20521227,0.31966436,1.681973,0.24457389,0.1763311
3867,0.12752366,0.3080741,1.4961039,0.31795982,0.2775001
3868,0.31178796,0.34919208,1.83625,0.32718176,0.2891286
3869,0.12152472,0.36856535,2.01148,0.32643646,0.30894837
3870,0.13560039,0.30755982,2.0306964,0.29008928,0.26391456
3871,0.055305853,0.3312925,1.9208935,0.33979002,0.29200986
3872,0.28296816,0.30472153,2.2068954,0.30461827,0.56875175
3873,0.03024678,0.30156195,1.9577051,0.27370828,0.34922773
3874,0.20247643,0.33623332,1.7983197,0.27385896,0.30688375
3875,0.26855522,0.3133128,1.715306,0.2298221,0.30733672
3876,0.22866327,0.3109945,1.6565233,0.30539048,0.2812757
3877,0.014594734,0.3454236,2.0175629,0.28323355,0.29106215
3878,0.06266461,0.33596003,1.9775388,0.3143242,0.29948688
3879,0.23517132,0.3933452,2.0667012,0.42881793,0.42704862
3880,0.07863544,0.1612806,1.6506574,0.28613275,0.08952555
3881,0.07907953,0.39969248,2.0568197,0.31096792,0.23948318
3882,0.030523598,0.3048627,1.9586082,0.24201283,0.25293472
3883,0.098023415,0.3209613,1.7154485,0.298304,0.29117975
3884,0.29391646,0.3617097,1.8896228,0.3287976,0.28383517
3885,0.2087819,0.3013841,1.9732125,0.28266746,0.29162335
3886,0.56427836,0.4272619,1.479933,0.054488122,0.28879207
3887,0.19935371,0.30765414,2.303432,0.44759881,0.3566792
3888,0.20718779,0.34751123,1.920895,0.2411692,0.26628155
3889,0.22807492,0.35259014,1.8552517,0.24480586,0.30691522
3890,0.43079567,0.44860637,1.8117508,0.29019952,0.39588904
3891,0.55436575,0.34095362,1.0020291,0.207845,0.21628216
3892,0.21947065,0.30145815,1.8566563,0.29530242,0.3049691
3893,0.22933127,0.30869964,1.2158523,0.19154644,0.14079556
3894,0.14341636,0.31070364,1.9932183,0.3164593,0.26726055
3895,0.12143399,0.31219715,1.9068675,0.3118276,0.3006562
3896,0.05749747,0.322023,1.8862758,0.29726914,0.23217905
3897,0.19605237,0.31808957,1.9220734,0.31578204,0.2628695
3898,1.4480913,0.48083535,1.0592728,0.20108464,0.24813548
3899,0.11383265,0.31509796,1.7486464,0.23860064,0.37737373
3900,0.29318058,0.30053228,1.2651565,0.20150825,0.17307907
3901,0.5002745,0.35252297,1.8594828,0.37869155,0.28333056
3902,0.38278735,0.33845288,2.002631,0.29263866,0.2783726
3903,0.07738505,0.30743968,2.019624,0.30094588,0.2625742
3904,0.20124356,0.34176493,1.7487735,0.336312,0.276895
3905,0.2860362,0.344734,1.8235995,0.31899905,0.2959884
3906,0.2722255,0.3392928,1.6216773,0.2749071,0.25885883
3907,0.18053953,0.30444604,1.8837156,0.31598914,0.3473891
3908,0.05992642,0.3294603,1.9968793,0.2544374,0.36593252
3909,0.19462228,0.33230773,2.0162282,0.2985566,0.32547572
3910,0.12623575,0.35415086,2.247044,0.31945783,0.3925738
3911,0.33166718,0.34315333,1.9676651,0.29325598,0.23893291
3912,0.027520552,0.31556445,1.4186629,0.29926753,0.23421006
3913,0.23932564,0.32693964,1.9473917,0.27162474,0.30991343
3914,0.3192727,0.35224736,1.9612857,0.2767583,0.31917804
3915,0.31281126,0.32524702,1.8164499,0.24939874,0.25107807
3916,0.10750884,0.38368082,2.0662146,0.3840723,0.25978076
3917,0.28229105,0.32302046,1.8517003,0.3113501,0.28433144
3918,0.08374679,0.3941715,1.9200954,0.2065154,0.20193264
3919,0.13650534,0.32174966,1.9332398,0.26449364,0.29835755
3920,0.5647427,0.4123356,2.0498,0.3263248,0.37179962
3921,0.04276318,0.35359466,2.0794609,0.30085152,0.2425459
3922,0.08078036,0.33973143,1.9994303,0.3297394,0.28581455
3923,0.35965025,0.3954352,1.7794237,0.29746252,0.32480133
3924,0.23857458,0.37979263,1.8607696,0.31104833,0.20328896
3925,0.21532772,0.37149584,1.960566,0.33873832,0.33066183
3926,0.06891689,0.3178507,1.9872631,0.28229254,0.29589957
3927,0.027444497,0.36705005,1.9924095,0.3611706,0.27413028
3928,0.41681957,0.35413158,1.9990011,0.2820841,0.33247757
3929,0.42346907,0.37411836,2.2330027,0.2993879,0.49418202
3930,0.6008353,0.4334899,1.8551948,0.24209309,0.32076567
3931,0.19034934,0.4463641,1.873907,0.33223563,0.2992501
3932,0.11875906,0.33188447,2.2190108,0.4044294,0.27028817
3933,0.11180112,0.31066725,1.8440979,0.18718156,0.18097857
3934,0.2710179,0.30386108,1.76262,0.29106778,0.2683068
3935,0.1587953,0.31172732,1.9581608,0.26598313,0.300567
3936,0.50917685,0.34927318,1.4852225,0.3995423,0.19952446
3937,0.28003672,0.31422117,2.016273,0.34697393,0.09646769
3938,0.29329592,0.30561554,1.7711263,0.23438695,0.2615359
3939,0.43225148,0.34352055,1.6329186,0.26333684,0.26402348
3940,0.21972042,0.31008178,1.6541599,0.32022905,0.34181017
3941,0.27073282,0.31325233,1.5395476,0.3305743,0.1901558
3942,0.36522758,0.32212222,1.7976711,0.2742936,0.27218086
3943,0.66737056,0.44130513,1.709619,0.27745345,0.14750955
3944,0.98136556,0.67680514,1.8317076,0.5634092,0.37266368
3945,0.42175668,0.31065226,1.2119437,0.26838478,0.14730054
3946,0.10276729,0.30799168,1.9276638,0.2559023,0.31772748
3947,0.25320935,0.30466545,1.7884552,0.24723405,0.31466097
3948,0.16592184,0.31079608,1.8668337,0.3307533,0.2865326
3949,0.19375685,0.3253676,2.2497025,0.4276471,0.32164612
3950,0.55951226,0.4129855,1.9305087,0.28827435,0.3096522
3951,0.03013429,0.30053896,1.9512537,0.26608026,0.29510814
3952,0.1617495,0.33527017,1.7534975,0.29793918,0.30069602
3953,0.18080232,0.35472348,2.1241274,0.3831644,0.3393065
3954,0.119445324,0.34092778,2.0907958,0.25597686,0.29737705
3955,0.18243787,0.31165388,1.4971926,0.28305966,0.18252122
3956,0.029728234,0.30980116,2.0292976,0.30757725,0.30984545
3957,0.26689708,0.35616016,1.8352038,0.31830406,0.26618278
3958,0.22117442,0.32654396,1.1510772,0.27917555,0.103473425
3959,0.38826382,0.38290387,1.9522451,0.3277637,0.26811785
3960,0.52191806,0.36148745,1.4696485,0.33708388,0.31829292
3961,0.14179024,0.32535443,1.872863,0.29272127,0.3110002
3962,0.22385769,0.33872336,1.7087299,0.3629471,0.31301728
3963,0.19475311,0.30136225,1.2814225,0.29848894,0.19488233
3964,0.107147425,0.3274449,1.7128756,0.27160493,0.2881743
3965,0.318693,0.3040838,1.4735267,0.28112358,0.220707
3966,0.3559751,0.4122743,1.9160335,0.28604996,0.26191643
3967,0.581674,0.39390737,1.9710472,0.2844273,0.32980305
3968,0.16078044,0.36447048,1.3299434,0.35951674,0.2017446
3969,0.3315856,0.30871266,1.5601845,0.35824317,0.30535156
3970,0.12625793,0.31061953,1.8274746,0.3243153,0.27984107
3971,0.2587572,0.30502447,1.4004774,0.31048962,0.27343032
3972,0.15914339,0.3632616,2.0972219,0.2982149,0.32070503
3973,0.84744555,0.3163466,1.7884294,0.3073808,0.27139717
3974,0.32837486,0.352074,1.6349816,0.36870655,0.22324091
3975,0.43482962,0.30333757,1.370811,0.3691868,0.35464397
3976,0.09754202,0.32286075,2.0014102,0.30680838,0.30667895
3977,0.037750386,0.36016306,1.9424443,0.2838203,0.30257395
3978,0.3196672,0.3105318,1.7898374,0.25618902,0.27678278
3979,0.3820037,0.3623298,1.9707837,0.28414667,0.26737186
3980,0.23916537,0.31116197,1.8498181,0.2981186,0.297504
3981,0.05992934,0.3244924,1.7374307,0.18627858,0.19238923
3982,1.3753408,0.4569515,1.2973491,0.29956472,0.25220382
3983,0.24408174,0.3241902,1.8843497,0.28620866,0.30931857
3984,0.10259243,0.30679566,2.0796456,0.24472167,0.32960427
3985,0.22012082,0.32364872,1.989198,0.28190032,0.340254
3986,0.23867944,0.32754955,1.9730515,0.2902861,0.28577617
3987,0.49373275,0.34834749,1.9542694,0.3350932,0.30930448
3988,0.014246047,0.47706288,2.0284555,0.32164812,0.3302384
3989,0.48697174,0.33882022,1.297859,0.2274456,0.16357088
3990,0.5504094,0.4371479,1.9680562,0.2734247,0.28404507
3991,1.346872,0.56696796,1.0039085,0.43247557,0.10523152
3992,0.34692842,0.30461526,1.7346952,0.25059223,0.29849917
3993,0.088860616,0.32067272,2.0991364,0.32169607,0.10799296
3994,0.8977976,0.31084955,1.494987,0.4593718,0.365914
3995,0.19678232,0.30605757,1.8323646,0.2302359,0.46460477
3996,0.4964357,0.443612,1.9322444,0.021740943,0.30718297
3997,0.9385158,0.48028862,1.895037,0.25725847,0.3206759
3998,0.2685003,0.34817243,1.9603007,0.28475806,0.28929368
3999,0.18085948,0.33650213,1.9438286,0.31635857,0.28181493
4000,0.33704278,0.33842084,1.6103255,0.27274248,0.33174083
4001,0.41708803,0.42854977,1.9265182,0.26604563,0.2473473
4002,0.32740998,0.34336427,1.8922836,0.299217,0.31019363
4003,0.38123888,0.35436216,1.9712931,0.30077347,0.2672156
4004,0.2793007,0.30504292,1.7520727,0.25039944,0.18105206
4005,0.3737514,0.42153442,1.941605,0.30669498,0.29528219
4006,1.346567,0.40037203,2.053989,0.22766101,0.38473862
4007,0.118963614,0.30940974,1.4373358,0.31600624,0.24910279
4008,1.2832278,0.5479878,1.8362501,0.32583836,0.2777278
4009,0.018394262,0.30646497,1.9679656,0.28948992,0.28500783
4010,0.116347134,0.3060708,1.9198176,0.20581162,0.3430224
4011,0.121790186,0.4246415,1.973504,0.29947978,0.32207298
4012,0.06598325,0.31803447,1.7681255,0.31418532,0.06524712
4013,0.061856605,0.33098054,2.0433245,0.28593275,0.28863174
4014,0.011785716,0.3831519,2.0199907,0.29382443,0.31900793
4015,0.21002685,0.34213835,2.042913,0.33433455,0.28193128
4016,0.2764505,0.34538284,1.7624574,0.2978259,0.29203138
4017,0.11080095,0.3109732,1.990623,0.27164403,0.3066156
4018,0.080939986,0.34881043,1.9418777,0.26096466,0.2572406
4019,0.69336617,0.3307965,1.4290054,0.27518657,0.31196275
4020,1.3726035,0.45354807,1.2058914,0.379223,0.2282219
4021,0.30023777,0.32369965,1.3572555,0.2802531,0.26557004
4022,0.1709759,0.3404879,1.7698117,0.3312631,0.31863144
4023,0.34371397,0.30650052,1.8784678,0.29635295,0.392841
4024,0.448594,0.34608307,1.3613716,0.28104177,0.32049838
4025,0.14875276,0.31376523,1.9622834,0.29276216,0.3305691
4026,0.2928567,0.31159604,1.1164433,0.17371401,0.18472192
4027,0.9476142,0.36074853,0.9579897,0.23469734,0.19623733
4028,0.3552727,0.3192033,1.6503563,0.25345954,0.22080615
4029,0.08403744,0.30034292,2.0225582,0.27617824,0.30860245
4030,0.24409586,0.37401134,1.9834958,0.2828929,0.32247722
4031,0.2170872,0.31460533,1.8919258,0.23832041,0.0841485
4032,0.43892142,0.31162104,1.9187993,0.30268222,0.29856282
4033,0.25187746,0.30629727,1.888083,0.36011317,0.18766674
4034,0.18993638,0.33309865,1.886246,0.30469012,0.24324645
4035,0.30589056,0.30358946,1.8830345,0.25133365,0.29176944
4036,0.33369613,0.3827015,1.9627792,0.32310632,0.2965564
4037,0.3301846,0.34338748,1.9520683,0.3216098,0.3204463
4038,0.11935146,0.31404418,1.9881611,0.27524495,0.2919193
4039,0.2201078,0.31898338,1.8434132,0.41490102,0.30259466
4040,0.98799956,0.33365816,1.9333144,0.30967832,0.30249888
4041,0.017728165,0.3312672,2.0339375,0.27692616,0.32042786
4042,0.15382984,0.3433718,1.9555693,0.28331894,0.27795795
4043,0.6061889,0.5025021,1.8078231,0.28071046,0.29286873
4044,0.13601537,0.35538644,1.9376489,0.21792153,0.33834565
4045,0.2172635,0.33028197,1.7897683,0.2595207,0.3124932
4046,0.14988603,0.30534524,1.9730268,0.31705856,0.30162156
4047,0.08702408,0.3334129,1.6250318,0.20509802,0.2979669
4048,2.085654,0.5467385,1.4317104,0.42699423,0.21543315
4049,0.2661354,0.3948068,1.933164,0.2785282,0.27750278
4050,1.1861073,0.35476843,0.8567946,0.30315033,0.085069805
4051,0.337883,0.30103654,1.8439746,0.36149263,0.31030056
4052,0.35468504,0.317012,1.8977976,0.34561557,0.30393744
4053,0.99566066,0.41763744,0.8479389,0.36994657,0.11520538
4054,0.26135486,0.31003675,1.4980406,0.41764864,0.38127205
4055,0.7337389,0.44913247,1.3396527,0.23682311,0.29552343
4056,0.22352365,0.30960074,1.9097862,0.26998428,0.27938834
4057,0.31426165,0.3378944,1.9603517,0.31209487,0.3024715
4058,0.2812762,0.35128984,2.2473483,0.47081348,0.5510043
4059,0.28645357,0.33183917,1.9725195,0.30839047,0.25609076
4060,0.15148023,0.3113294,1.7696519,0.31596923,0.3006625
4061,0.029606193,0.3255583,1.9485092,0.32010633,0.2653997
4062,0.3970533,0.32197803,1.8836043,0.2934178,0.28392792
4063,0.26142028,0.30925086,2.4236777,0.40533012,0.023994267
4064,0.3481686,0.34340903,1.7853885,0.3026834,0.32437432
4065,1.1537119,0.4587741,1.10548,0.23510563,0.27468264
4066,0.26076576,0.34255752,1.982746,0.30345625,0.32712254
4067,0.19796507,0.3668899,1.8169277,0.27654874,0.27996677
4068,0.3177489,0.36050153,1.8456962,0.25146294,0.27765036
4069,0.12654138,0.3977102,2.100992,0.21981359,0.39951468
4070,0.34425664,0.3072217,1.8091669,0.29641807,0.32720584
4071,0.3167147,0.39666986,1.8825386,0.30089653,0.2912833
4072,0.9573337,0.55268896,1.0895106,0.15243506,0.13819826
4073,0.27264994,0.32707047,1.6786399,0.30107015,0.32692254
4074,0.20025486,0.45936966,1.8932904,0.35801274,0.30667436
4075,0.12015529,0.30158666,2.19677,0.4863974,0.48569977
4076,0.103507966,0.3674153,2.1787977,0.36908573,0.44730937
4077,0.18364465,0.336024,1.8964889,0.26676393,0.28070414
4078,0.4628377,0.46831357,0.79696405,0.27848864,0.09348631
4079,0.12604252,0.37662786,1.9837793,0.3249007,0.2883695
4080,0.17012282,0.30733842,2.0524735,0.48345938,0.09620729
4081,0.028614864,0.33033338,1.9390082,0.28526512,0.3052267
4082,0.08850981,0.3335616,1.9081911,0.32313436,0.27832586
4083,0.051983863,0.3615478,2.0185604,0.31006774,0.3051047
4084,0.20594002,0.30261058,2.348888,0.2479373,0.28554204
4085,0.8678752,0.64007914,2.0689557,0.31171978,0.48725793
4086,0.18050443,0.36272687,1.8721955,0.35213017,0.31813532
4087,0.12128341,0.35209978,2.1276681,0.30833703,0.30672607
4088,0.24348065,0.31261477,2.0130033,0.26726422,0.28160518
4089,0.5115241,0.33282807,1.7801281,0.43210158,0.4069372
4090,0.35189807,0.30089456,1.9602016,0.3112551,0.2748056
4091,0.24288975,0.3410592,1.9865189,0.30249828,0.28254205
4092,0.26142567,0.33773366,1.4639685,0.30823436,0.3376625
4093,0.16256957,0.3072881,1.86356,0.31620473,0.31461364
4094,0.29098156,0.33425346,1.849587,0.27641824,0.30336612
4095,0.3068416,0.3200643,1.9316282,0.26912805,0.30517393
4096,0.19180961,0.3213904,2.269041,0.43611276,0.47453177
4097,0.16550754,0.5021165,2.0601532,0.36948484,0.3733862
4098,0.42922032,0.384063,2.6155248,0.41001266,0.1714563
4099,0.10744695,0.33003998,1.8814042,0.27987802,0.32486078
4100,0.2798741,0.30236262,1.6409525,0.34951735,0.3341679
4101,0.36362725,0.34760576,1.605848,0.2625255,0.29346985
4102,0.46299472,0.38276532,1.7396173,0.16976261,0.1869297
4103,0.15397239,0.35588402,1.718956,0.287656,0.3054991
4104,0.15866382,0.3083564,1.7145611,0.29670286,0.15317115
4105,0.42695236,0.33228034,1.8856391,0.303388,0.36359084
4106,0.1692257,0.37579468,1.7892706,0.37290734,0.27979967
4107,0.26863855,0.35989457,1.7148536,0.3378484,0.3387406
4108,0.22703321,0.3068818,1.8105437,0.28954178,0.3316971
4109,0.33954072,0.34915027,1.6276002,0.22056288,0.2695822
4110,0.49499416,0.3133763,1.6593347,0.33936268,0.37465385
4111,0.3089723,0.3307212,0.9011784,0.17901284,0.28626734
4112,0.18737593,0.34525785,1.7936647,0.24781689,0.27147603
4113,0.62735605,0.3694992,1.789635,0.2494536,0.2822557
4114,0.8968895,0.39253208,1.7065258,0.30275705,0.35413375
4115,0.20455089,0.31402257,1.898629,0.28741702,0.24945325
4116,0.12762743,0.5113728,1.9540439,0.2669401,0.2679989
4117,2.5857372,0.51267976,1.2484937,0.4126662,0.17003608
4118,0.31036627,0.34238404,1.9188452,0.30301863,0.3462417
4119,0.13219954,0.3250767,1.8778331,0.32031113,0.3426267
4120,0.8705576,0.5927169,1.9525435,0.3790483,0.30905867
4121,0.24318486,0.3626211,2.8953755,0.44850838,0.037474394
4122,0.4648898,0.3864788,1.8048612,0.24850714,0.3055242
4123,0.38482678,0.37190026,1.923653,0.28230858,0.31913728
4124,0.71388745,0.36809584,1.4568357,0.5379708,0.12723705
4125,0.2274771,0.32258755,1.343648,0.32360476,0.2869659
4126,1.1141261,0.30348346,0.38790926,0.21481666,0.005135119
4127,0.5719694,0.3502608,1.8596238,0.26073748,0.26138857
4128,0.25380024,0.45098874,1.958408,0.3035973,0.2976638
4129,0.21288255,0.3227632,1.6773816,0.2769246,0.22726165
4130,0.15752462,0.32990044,1.8987529,0.26680562,0.2743091
4131,0.3570391,0.330961,1.9047664,0.30896705,0.29049206
4132,0.013693705,0.30714446,2.0375946,0.29563266,0.31255984
4133,0.22371715,0.3158614,1.8071148,0.26038322,0.27856877
4134,0.33637965,0.3673057,1.6945226,0.30338663,0.31689227
4135,0.014658362,0.33013216,1.9980423,0.23896906,0.3440952
4136,0.8322221,0.35608143,1.5989,0.3050694,0.26456064
4137,0.78694016,0.36402828,1.8582647,0.29941255,0.27345937
4138,0.2628611,0.30663398,1.8448205,0.23675147,0.2899615
4139,0.3025425,0.33172962,2.0087397,0.30258417,0.32487437
4140,0.27751398,0.31119943,1.5992069,0.27368194,0.29262143
4141,0.5429219,0.3267017,1.5515822,0.30567575,0.30158544
4142,0.48175928,0.5787357,2.0615668,0.38855246,0.3757228
4143,0.73841864,0.39310363,1.9033234,0.23525065,0.373519
4144,0.08815746,0.3163525,1.9471124,0.29339826,0.2904647
4145,0.09104359,0.31380844,1.8432542,0.29849768,0.32289279
4146,1.5872407,0.42511383,1.393005,0.3824629,0.34168687
4147,0.0332679,0.3281259,1.9646965,0.32401597,0.19471894
4148,0.32247344,0.3365045,1.7000985,0.2766192,0.32131627
4149,0.33285505,0.37100953,1.4714069,0.35733145,0.30632192
4150,0.8952003,0.3971976,2.8543153,0.17881191,0.08976805
4151,0.7279242,0.3815839,1.8091955,0.31116167,0.3086478
4152,0.21770161,0.30182502,1.7588239,0.2667101,0.25218743
4153,0.26927745,0.3220152,1.9414136,0.30457085,0.29168135
4154,0.21455425,0.35510638,1.7253559,0.29978743,0.3062544
4155,0.017284237,0.3192657,1.9247515,0.27818903,0.31341445
4156,0.056880906,0.37281102,1.9094884,0.25895622,0.28915188
4157,0.56153333,0.4309904,1.8033717,0.36463475,0.35320765
4158,0.019941762,0.30503243,2.057663,0.2940063,0.28901708
4159,0.09384252,0.34107375,2.0071685,0.3135435,0.3097273
4160,0.59784865,0.5488415,1.904751,0.21272784,0.47793078
4161,0.20216224,0.31556332,2.1948767,0.32639405,0.31671095
4162,0.36487234,0.39243788,1.9906827,0.29280552,0.2573725
4163,0.046597987,0.30290994,1.9781749,0.30121213,0.32155168
4164,0.1791134,0.40926057,1.8406278,0.27367204,0.25654984
4165,0.08145535,0.40969208,1.9101824,0.2784405,0.3189707
4166,0.045467354,0.306772,1.9056423,0.25382084,0.23990217
4167,0.32995787,0.35614127,2.00788,0.34179804,0.27313808
4168,0.058304667,0.3665231,2.0905461,0.34177566,0.4136604
4169,0.11538756,0.30833173,1.6876609,0.3402918,0.22844848
4170,0.5387789,0.518448,1.9751796,0.2804865,0.38595727
4171,0.6642019,0.41000158,2.0204747,0.3411147,0.28494924
4172,0.48122784,0.33385774,1.4262278,0.32985947,0.22503409
4173,0.61820084,0.3305847,1.7985828,0.35614574,0.37136495
4174,0.74108076,0.39210534,0.8871325,0.18900967,0.20722115
4175,0.082406506,0.33965808,1.9853114,0.31838673,0.3469913
4176,0.32682323,0.33919,1.7013234,0.2476713,0.20832664
4177,0.05874388,0.31113333,1.8778988,0.3158933,0.28014237
4178,0.11931732,0.3120634,1.9656098,0.33596504,0.1868641
4179,1.0110825,0.3894476,1.8490415,0.23972937,0.123402745
4180,0.17337582,0.33065104,1.6793789,0.33173093,0.28829503
4181,0.041951314,0.31093433,1.714246,0.2690498,0.2694116
4182,0.29038572,0.34891528,1.7295053,0.34476525,0.24999154
4183,0.103741944,0.34497926,2.0048819,0.25157785,0.33679885
4184,0.2943588,0.41077667,1.9797003,0.35359752,0.3205666
4185,0.17564356,0.36049044,1.9340538,0.2729449,0.31041765
4186,0.20204714,0.30671862,1.4519129,0.26307318,0.23689899
4187,0.51022536,0.3337595,1.817134,0.31460768,0.33234853
4188,0.27414387,0.30742374,2.41176,0.35702074,0.5566552
4189,0.37215722,0.32935864,1.7566087,0.28054202,0.28969115
4190,0.27256024,0.3003528,2.3775244,0.24713115,0.11361846
4191,0.72711885,0.5419315,1.9898527,0.31297046,0.30266622
4192,0.17993502,0.3254208,2.000335,0.2719139,0.31690943
4193,0.5663642,0.31321087,1.9118919,0.32473448,0.4084356
4194,0.26842844,0.30255508,1.8286283,0.32292664,0.33443952
4195,1.0022547,0.4108841,1.839489,0.27934268,0.27699304
4196,0.7195334,0.30430382,1.4918523,0.36167914,0.2234897
4197,0.18098155,0.32183906,1.9454275,0.27523878,0.29386064
4198,0.12779623,0.33814758,1.9725406,0.31089976,0.30151263
4199,0.08029091,0.46218452,1.888982,0.28623235,0.25514668
4200,0.09654604,0.3117864,2.0163932,0.308147,0.30962163
4201,0.27743286,0.35721993,1.9448934,0.31508207,0.3173892
4202,1.2504308,0.58696723,1.8781428,0.2782889,0.41160846
4203,0.24064684,0.42579,2.1171033,0.28191766,0.35561702
4204,0.18567587,0.30946755,1.8682278,0.33691412,0.32923096
4205,0.19857842,0.31389788,1.5452563,0.26067242,0.29244182
4206,0.2758696,0.3271758,1.8950527,0.3169039,0.29692906
4207,0.25062189,0.38981834,1.897072,0.30087277,0.31266773
4208,0.063691616,0.373253,2.0061572,0.27905196,0.3160252
4209,0.09614694,0.300493,1.4543734,0.33255285,0.19196406
4210,0.47651297,0.4114614,2.0514503,0.2750771,0.02631399
4211,0.22164837,0.3832936,1.9983803,0.33545962,0.3023123
4212,0.13575886,0.30785173,2.1745281,0.4145671,0.36465132
