threshold,accuracy_bit,accuracy_blur,accuracy_both,F1_bit,F1_blur,F1_both
1.28,0.7182381396927777,0.8414240855469745,0.8533480437919035,0.13631633714880334,0.7032949583167923,0.7346437346437347
1.29,0.7178562335568192,0.8410846134261224,0.853051005686158,0.1332290444531352,0.7015698462028847,0.7330198134299591
1.3,0.7171348553000085,0.8407027072901638,0.8524144954595604,0.1290828325058793,0.6997280435130379,0.7307632760489239
1.31,0.7168802512093694,0.839641856912501,0.8513960790970042,0.1271585557299843,0.6966851272172726,0.7279366065879427
1.32,0.7164983450734108,0.8385385725197319,0.8502503606891284,0.12426268187180496,0.6933182880631901,0.7245766018887068
1.33,0.7159891368921327,0.8375625901722821,0.8489773402359331,0.12084592145015105,0.6902411393429357,0.7209284090018034
1.34,0.7151828906051091,0.837053381991004,0.8479589238733769,0.11591148577449947,0.6881598180932272,0.7178073560683627
1.35,0.7145463803785114,0.8367139098701519,0.8473648476618858,0.11171266340948105,0.6865939078025737,0.7156746502252787
1.36,0.7140796062123398,0.8358652295680217,0.846303997284223,0.10873015873015872,0.6837285363859362,0.712448396316291
1.37,0.7135279640159552,0.8349316812356785,0.8451582788763473,0.10547237312839539,0.6804665680959422,0.7088950937375348
1.3800000000000001,0.7130611898497836,0.8341254349486549,0.8440974284986845,0.10223048327137546,0.6773953948997276,0.7053728949478748
1.3900000000000001,0.7125519816685054,0.8330221505558856,0.8426546719850633,0.09872272485364555,0.6736877021311883,0.7009677419354838
1.4000000000000001,0.7120852075023338,0.8317915641177969,0.8412543494865484,0.09521269502600346,0.6696116019336557,0.6965690648065537
1.41,0.7113213952304167,0.8307307137401341,0.8396842909276075,0.08965609527632812,0.6660527417329427,0.6918433931484503
1.42,0.7111092251548842,0.8295001273020454,0.8382839684290928,0.08837707552222816,0.6622394082044385,0.6878020807733268
1.43,0.7108121870491386,0.8286514469999151,0.837392854111856,0.0863386512937391,0.6590103023137984,0.6846090534979423
1.44,0.7103029788678604,0.8274632945769329,0.8358227955529152,0.08325500201423393,0.6553068836893862,0.6801157503100455
1.45,0.7100059407621149,0.8264024441992701,0.8346770771450395,0.0809575040344271,0.6516222430384059,0.676304420073114
1.46,0.7095816006110498,0.8246202155647967,0.8326826784350335,0.078125,0.6455707057713748,0.6699589855193773
