threshold,accuracy_bit,accuracy_blur,accuracy_both,F1_bit,F1_blur,F1_both
0.21,0.7035135364508189,0.6965967919884579,0.6889162352541798,0.256939274699564,0.533594259621657,0.5444603243646305
0.22,0.703683272511245,0.6980819825171858,0.6907833319188662,0.24873587950511022,0.5313837844958177,0.5425324879151232
0.23,0.7033438003903929,0.6986336247135704,0.6913349741152508,0.24002608979236878,0.5275412453432676,0.5384517766497462
0.24,0.7035559704659254,0.6995247390308071,0.6927352966137656,0.2329819938515591,0.5244139969104709,0.5356249599179119
0.25,0.703683272511245,0.7001612492574047,0.6940931850971739,0.2259173040682851,0.5205590989279414,0.5324599520072638
0.26,0.7032164983450734,0.7001188152422982,0.6944750912331324,0.21819807735300695,0.5163895161842196,0.5291655767721685
0.27,0.7030043282695408,0.7003734193329373,0.6950267334295172,0.21049069373942472,0.5122608275195137,0.5248892708402194
0.28,0.7035135364508189,0.701349401680387,0.6965967919884579,0.20575196089575992,0.5098885793871867,0.5233333333333333
0.29,0.7032164983450734,0.7013918356954935,0.6965967919884579,0.20068571428571427,0.5063486495966327,0.5195538234108319
0.3,0.7031316303148604,0.7014342697106,0.6970635661546295,0.19419488597097442,0.5023341349554392,0.5160328113348248
0.31,0.7030467622846474,0.7005007213782568,0.6969786981244165,0.18891979601298098,0.49693513898788316,0.5123267090077169
0.32,0.7027072901637953,0.7002461172876178,0.696851396079097,0.18230625583566762,0.49260163769573334,0.5082599118942731
0.33,0.7027072901637953,0.6997793431214462,0.696766528048884,0.1769266917293233,0.4883939547328079,0.5045070031895714
0.34,0.7030467622846474,0.6991428328948485,0.6965119239582449,0.17320415879017012,0.4836877366734635,0.5002096436058701
0.35000000000000003,0.7033862344054994,0.6993125689552745,0.696851396079097,0.16943916349809887,0.4805746957924058,0.4971846846846847
0.36,0.7031316303148604,0.6996096070610202,0.6972333022150556,0.16335804831380052,0.4773717238833518,0.4940792739133517
0.37,0.7025799881184758,0.6992277009250615,0.6970635661546295,0.1568627450980392,0.4732461355529132,0.4901806755695208
0.38,0.7029194602393278,0.6995671730459136,0.6976152083510142,0.15395770392749245,0.4704562453253553,0.48763301696865113
0.39,0.7027497241789018,0.6997793431214462,0.6977425103963337,0.14977545818667315,0.4678450545317789,0.48484848484848486
0.4,0.7026648561486888,0.6993125689552745,0.6974454722905882,0.14642465586551348,0.463669391462307,0.48100160139758336
0.41000000000000003,0.7019010438767717,0.6990155308495289,0.6971908681999491,0.13983102730500796,0.46032108346648404,0.4775988286969254
0.42,0.7017313078163456,0.6989730968344224,0.6971908681999491,0.13510520487264674,0.45706413592530226,0.4740566037735849
0.43,0.7010523635746414,0.6985911906984639,0.6964694899431384,0.12906416120657685,0.45306845306845306,0.4692438970097203
0.44,0.7007553254688959,0.6981668505473988,0.6962148858524994,0.1250620347394541,0.44864739167506396,0.46514755323122897
0.45,0.7005431553933633,0.6976576423661207,0.6955783756259017,0.12171748599875544,0.4452230787199252,0.4614114114114114
0.46,0.7005431553933633,0.6975727743359077,0.6954510735805822,0.11776472059007376,0.4422008296157157,0.4578895686985422
0.47000000000000003,0.7002036832725113,0.6965119239582449,0.6943902232029194,0.11388435971403488,0.4365842130140224,0.4522360815333131
0.48,0.6998642111516592,0.6959602817618603,0.6939234490367479,0.11020254120015095,0.4319353048442084,0.4479142747799464
0.49,0.6993550029703811,0.6954935075956887,0.6934142408554698,0.10486418193303852,0.42747726184777407,0.4430740769290064
