threshold,orig_detected_bit,adv_detected_bit,orig_detected_blur,adv_detected_blur,orig_detected_both,adv_detected_both,orig_detected_bit_rate,adv_detected_bit_rate,orig_detected_blur_rate,adv_detected_blur_rate,orig_detected_both_rate,adv_detected_both_rate
1.59,25,9,194,156,214,164,0.004929022082018927,0.001774447949526814,0.038249211356466875,0.030757097791798107,0.04219242902208202,0.032334384858044164
1.6,25,8,190,147,210,154,0.004929022082018927,0.0015772870662460567,0.03746056782334385,0.028982649842271294,0.04140378548895899,0.03036277602523659
1.61,24,8,185,142,204,149,0.00473186119873817,0.0015772870662460567,0.036474763406940065,0.027996845425867507,0.04022082018927445,0.02937697160883281
1.62,23,7,179,136,197,142,0.004534700315457414,0.0013801261829652998,0.03529179810725552,0.026813880126182965,0.03884069400630915,0.027996845425867507
1.6300000000000001,22,5,175,131,192,136,0.004337539432176656,0.0009858044164037854,0.03450315457413249,0.02582807570977918,0.03785488958990536,0.026813880126182965
1.6400000000000001,21,5,170,127,186,132,0.004140378548895899,0.0009858044164037854,0.033517350157728706,0.025039432176656152,0.03667192429022082,0.026025236593059938
1.6500000000000001,21,5,160,121,176,126,0.004140378548895899,0.0009858044164037854,0.031545741324921134,0.02385646687697161,0.03470031545741325,0.024842271293375396
1.6600000000000001,21,4,152,115,168,119,0.004140378548895899,0.0007886435331230284,0.02996845425867508,0.022673501577287068,0.033123028391167195,0.023462145110410094
1.67,20,4,148,112,164,116,0.003943217665615142,0.0007886435331230284,0.02917981072555205,0.022082018927444796,0.032334384858044164,0.022870662460567823
1.68,20,4,141,110,157,114,0.003943217665615142,0.0007886435331230284,0.02779968454258675,0.02168769716088328,0.030954258675078863,0.022476340694006308
1.69,20,4,137,106,153,110,0.003943217665615142,0.0007886435331230284,0.02701104100946372,0.02089905362776025,0.030165615141955836,0.02168769716088328
1.7,20,4,131,102,147,106,0.003943217665615142,0.0007886435331230284,0.02582807570977918,0.020110410094637224,0.028982649842271294,0.02089905362776025
1.71,20,4,124,99,140,103,0.003943217665615142,0.0007886435331230284,0.02444794952681388,0.019518927444794953,0.027602523659305992,0.02030757097791798
1.72,19,4,119,96,135,100,0.003746056782334385,0.0007886435331230284,0.023462145110410094,0.01892744479495268,0.02661671924290221,0.01971608832807571
1.73,18,4,113,86,128,90,0.003548895899053628,0.0007886435331230284,0.022279179810725552,0.01695583596214511,0.025236593059936908,0.01774447949526814
1.74,17,4,110,83,124,87,0.0033517350157728706,0.0007886435331230284,0.02168769716088328,0.016364353312302838,0.02444794952681388,0.01715299684542587
1.75,16,4,104,82,117,86,0.0031545741324921135,0.0007886435331230284,0.02050473186119874,0.016167192429022082,0.02306782334384858,0.01695583596214511
1.76,15,3,99,78,112,81,0.0029574132492113563,0.0005914826498422713,0.019518927444794953,0.015378548895899053,0.022082018927444796,0.015970031545741326
1.77,15,3,94,71,107,74,0.0029574132492113563,0.0005914826498422713,0.018533123028391166,0.013998422712933754,0.02109621451104101,0.014589905362776025
1.78,15,3,86,68,99,71,0.0029574132492113563,0.0005914826498422713,0.01695583596214511,0.013406940063091483,0.019518927444794953,0.013998422712933754
1.79,14,2,78,66,91,68,0.0027602523659305996,0.0003943217665615142,0.015378548895899053,0.013012618296529969,0.017941640378548895,0.013406940063091483
1.8,10,2,74,59,83,61,0.001971608832807571,0.0003943217665615142,0.014589905362776025,0.01163249211356467,0.016364353312302838,0.012026813880126183
1.81,10,2,66,58,75,60,0.001971608832807571,0.0003943217665615142,0.013012618296529969,0.011435331230283912,0.014787066246056782,0.011829652996845425
1.82,9,2,61,54,69,56,0.001774447949526814,0.0003943217665615142,0.012026813880126183,0.010646687697160883,0.01360410094637224,0.011041009463722398
1.83,8,2,59,51,67,53,0.0015772870662460567,0.0003943217665615142,0.01163249211356467,0.010055205047318612,0.013209779179810725,0.010449526813880125
1.84,6,1,53,47,59,48,0.0011829652996845426,0.0001971608832807571,0.010449526813880125,0.009266561514195583,0.01163249211356467,0.00946372239747634
