threshold,orig_detected_bit,adv_detected_bit,orig_detected_blur,adv_detected_blur,orig_detected_both,adv_detected_both,orig_detected_bit_rate,adv_detected_bit_rate,orig_detected_blur_rate,adv_detected_blur_rate,orig_detected_both_rate,adv_detected_both_rate
0.75,78,694,661,2161,721,2639,0.015378548895899053,0.13682965299684544,0.13032334384858044,0.4260646687697161,0.14215299684542587,0.520307570977918
0.76,76,681,652,2133,711,2607,0.01498422712933754,0.13426656151419558,0.12854889589905363,0.4205441640378549,0.14018138801261829,0.5139984227129337
0.77,75,666,644,2111,703,2579,0.014787066246056782,0.13130914826498422,0.12697160883280756,0.41620662460567825,0.13860410094637224,0.5084779179810726
0.78,73,657,636,2085,694,2556,0.014392744479495269,0.1295347003154574,0.1253943217665615,0.41108044164037855,0.13682965299684544,0.5039432176656151
0.79,72,641,631,2060,688,2528,0.014195583596214511,0.1263801261829653,0.12440851735015773,0.4061514195583596,0.13564668769716087,0.49842271293375395
0.8,72,629,627,2037,684,2498,0.014195583596214511,0.12401419558359622,0.1236198738170347,0.4016167192429022,0.13485804416403785,0.4925078864353312
0.81,70,622,618,2008,673,2468,0.013801261829652996,0.12263406940063092,0.12184542586750789,0.39589905362776023,0.13268927444794953,0.4865930599369085
0.8200000000000001,69,610,610,1984,666,2439,0.01360410094637224,0.12026813880126183,0.12026813880126183,0.3911671924290221,0.13130914826498422,0.48087539432176657
0.8300000000000001,69,604,607,1952,663,2405,0.01360410094637224,0.11908517350157728,0.11967665615141956,0.38485804416403785,0.13071766561514195,0.4741719242902208
0.84,68,594,600,1914,655,2363,0.013406940063091483,0.11711356466876971,0.11829652996845426,0.37736593059936907,0.1291403785488959,0.465891167192429
0.85,67,584,593,1890,647,2334,0.013209779179810725,0.11514195583596215,0.11691640378548895,0.37263406940063093,0.12756309148264985,0.4601735015772871
0.86,67,575,586,1867,640,2306,0.013209779179810725,0.11336750788643533,0.11553627760252366,0.3680993690851735,0.12618296529968454,0.45465299684542587
0.87,66,560,581,1834,634,2268,0.013012618296529969,0.11041009463722397,0.11455047318611987,0.3615930599369085,0.125,0.4471608832807571
0.88,65,551,575,1804,628,2237,0.012815457413249211,0.10863564668769717,0.11336750788643533,0.3556782334384858,0.12381703470031545,0.4410488958990536
0.89,64,543,567,1782,619,2210,0.012618296529968454,0.1070583596214511,0.11179022082018927,0.35134069400630913,0.12204258675078865,0.4357255520504732
0.9,62,528,560,1757,610,2172,0.01222397476340694,0.10410094637223975,0.11041009463722397,0.34641167192429023,0.12026813880126183,0.4282334384858044
0.91,62,516,553,1732,603,2137,0.01222397476340694,0.10173501577287067,0.10902996845425868,0.3414826498422713,0.11888801261829653,0.4213328075709779
0.92,62,506,550,1714,600,2114,0.01222397476340694,0.0997634069400631,0.10843848580441641,0.3379337539432177,0.11829652996845426,0.4167981072555205
0.93,60,496,542,1681,590,2077,0.011829652996845425,0.09779179810725552,0.10686119873817035,0.3314274447949527,0.11632492113564669,0.4095031545741325
0.9400000000000001,60,486,533,1648,581,2040,0.011829652996845425,0.09582018927444795,0.10508675078864353,0.3249211356466877,0.11455047318611987,0.4022082018927445
0.9500000000000001,60,482,526,1625,574,2016,0.011829652996845425,0.09503154574132493,0.10370662460567823,0.3203864353312303,0.11317034700315458,0.39747634069400634
0.96,58,471,518,1609,564,1991,0.011435331230283912,0.0928627760252366,0.10212933753943218,0.3172318611987382,0.111198738170347,0.3925473186119874
0.97,57,462,515,1574,560,1953,0.011238170347003154,0.09108832807570978,0.1015378548895899,0.3103312302839117,0.11041009463722397,0.3850552050473186
0.98,57,446,505,1546,550,1913,0.011238170347003154,0.08793375394321766,0.09956624605678234,0.30481072555205047,0.10843848580441641,0.3771687697160883
0.99,56,438,501,1522,545,1884,0.011041009463722398,0.08635646687697161,0.0987776025236593,0.3000788643533123,0.10745268138801262,0.3714511041009464
1.0,54,429,496,1495,538,1849,0.010646687697160883,0.0845820189274448,0.09779179810725552,0.29475552050473186,0.10607255520504733,0.3645504731861199
1.01,54,421,492,1477,534,1824,0.010646687697160883,0.08300473186119874,0.09700315457413249,0.29120662460567825,0.10528391167192429,0.35962145110410093
1.02,52,409,485,1452,525,1792,0.01025236593059937,0.08063880126182965,0.0956230283911672,0.2862776025236593,0.10350946372239747,0.35331230283911674
1.03,52,400,480,1426,520,1759,0.01025236593059937,0.07886435331230283,0.0946372239747634,0.2811514195583596,0.10252365930599369,0.34680599369085174
1.04,51,383,476,1411,515,1732,0.010055205047318612,0.07551261829652997,0.09384858044164038,0.27819400630914826,0.1015378548895899,0.3414826498422713
1.05,50,367,472,1378,511,1689,0.009858044164037854,0.07235804416403785,0.09305993690851735,0.27168769716088326,0.10074921135646688,0.3330047318611987
1.06,49,365,466,1357,505,1667,0.009660883280757098,0.07196372239747634,0.0918769716088328,0.2675473186119874,0.09956624605678234,0.3286671924290221
